0.488506,0.236782,0.851724,0.294253,0,0,0,0.54023,0,0,0,0,0,0,0,0.54023,0.5,1,0,1,0.128189,1,971,1,14,0,0,0,0,4,1,1,1,5,2,1,1,1,1,0,0,1,0.200000
0.179167,0.23125,0.695833,0.60625,0.208333,0.208333,0,0,0,0,0,0,1,0,0,0.208333,0.5,1,1,0,0.128189,1,1108,1,37,0,0,0,0,4,2,2,1,7,3,2,1,1,1,0,0,1,0.200000
0.363636,0.163636,0.890909,0.381818,0,0.363636,0,0.363636,0,0,0,0,1,1,0,0.272727,0.5,1,1,1,0.071811,1,1151,2,119,0,0,0,0,2,1,1,1,3,4,1,1,1,1,0,0,1,0.800000
0.337313,0.31194,0.71791,0.457463,0,0.402985,0,0.447761,0,0,0,0,0,0,0,0.447761,0.5,1,0,1,0.128189,1,310,2,85,0,0,0,0,4,1,1,1,2,2,1,1,1,1,0,0,1,0.200000
0.397638,0.252756,0.807874,0.376378,0.606299,0.15748,0,0.15748,0,0,0,0,0,0,0,0.606299,0.5,1,0,1,0.128189,1,120,1,59,0,0,0,0,4,1,1,1,2,3,1,1,1,1,0,0,1,0.200000
0.4,0.166667,0.9,0.4,0.333333,0,0,0,0,0,0,0,1,0,0,0.333333,0.5,1,1,1,0.028189,1,1153,2,97,0,0,0,0,1,1,1,1,1,3,1,1,1,1,0,0,1,0.200000
0.314474,0.214474,0.818421,0.434211,0.355263,0.197368,0,0.381579,0,0,0,0,1,0,0,0.197368,0.5,1,1,1,0.138478,1,95,1,127,0,0,0,0,3,1,1,5,5,1,1,1,1,1,0,0,1,0.200000
0.277519,0.197093,0.773837,0.592442,0.05814,0.174419,0,0.348837,0,0,0,0,1,1,0,0.174419,0.5,1,1,0,0.028189,1,79,1,116,0,0,0,0,1,2,2,1,1,1,2,1,1,1,0,0,1,0.200000
0.242456,0.224737,0.712982,0.523684,0.105263,0.105263,0,0.578947,0,0,0,0,0,1,0,0.105263,0.5,1,0,0,0.028189,1,425,1,51,0,0,0,0,1,2,2,1,7,3,2,1,1,1,0,0,1,0.200000
0.394872,0.212821,0.848718,0.476923,0.128205,0.615385,0,0.25641,0,0,0,0,1,1,0,0.25641,0.5,1,1,1,0.028189,1,1218,1,17,0,0,0,0,1,1,1,1,4,2,1,1,1,1,0,0,1,0.600000
0.418681,0.21044,0.828022,0.274176,0.263736,0.21978,0,0.21978,0,0,0,0,0,0,0,0.21978,0.5,1,0,0,0.128189,1,124,1,37,0,0,0,0,4,2,2,1,3,1,2,1,1,1,0,0,1,0.200000
0.453301,0.207005,0.865217,0.344686,0.120773,0.241546,0,0.371981,0,0,0,0,0,0,0,0.120773,0.5,1,0,0,0.128189,1,22,1,37,0,0,0,0,4,2,2,1,2,5,2,1,1,1,0,0,1,0.800000
0.4,0.175,0.85,0.175,0,0,0,0.75,0,0,0,0,1,0,0,0.25,0.5,1,1,1,0.128189,1,1562,2,8,0,0,0,0,4,1,1,1,3,5,1,1,1,1,0,0,1,0.200000
0.366176,0.257353,0.830882,0.269118,0,0,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0.052632,4,1,4,4,0,0,0,0,3,2,2,1,3,3,2,1,1,1,0,0,1,0.200000
